FP-1;Ubah status data user;05/11/2012 07:09:14;603 (1);
973364270;Ubah Data Faktur Penjualan 010.000-12.00007653;05/11/2012 17:08:19; di Nopend 43200 dengan id (8948);
968332419;Insert Data Faktur Penjualan dgn Pemebeli Departemen Pendidikan Nasional;05/11/2012 17:08:36; di Nopend 40500;
983390940;Insert Data Faktur Penjualan dgn Pemebeli Koperasi Ganda Ria;05/11/2012 17:09:32; di Nopend 41200;
973364270;Ubah Data Faktur Penjualan 040.000-12.00007653;05/11/2012 17:09:41; di Nopend 43200 dengan id (8948);
971320482;Insert Data Faktur Penjualan dgn Pemebeli PT DWIPA KHARISMA MITRA;05/11/2012 17:09:41; di Nopend 40000;
983390940;Insert Data Faktur Penjualan dgn Pemebeli Koperasi Ganda Ria;05/11/2012 17:11:46; di Nopend 41200;
972337842;Insert Data Faktur Penjualan dgn Pemebeli Departemen Pendidikan Nasional;05/11/2012 17:11:47; di Nopend 45200;
969322033;Insert Data Faktur Penjualan dgn Pemebeli Koperasi Ganda Ria;05/11/2012 17:11:58; di Nopend 41300;
986391920;Insert Data Faktur Penjualan dgn Pemebeli PT. BANK RAKYAT INDONESIA GARUT;05/11/2012 17:12:11; di Nopend 44100;
968304140;Insert Data Faktur Penjualan dgn Pemebeli Departemen Pendidikan Nasional;05/11/2012 17:12:42; di Nopend 45400;
971320482;Insert Data Faktur Penjualan dgn Pemebeli PT DWIPA KHARISMA MITRA;05/11/2012 17:12:47; di Nopend 40000;
968332419;Insert Data Faktur Penjualan dgn Pemebeli Koperasi Ganda Ria;05/11/2012 17:14:03; di Nopend 40500;
;Insert Data Faktur Penjualan dgn Pemebeli Koperasi Ganda Ria;05/11/2012 17:14:14; di Nopend 46100;
969322033;Insert Data Faktur Penjualan dgn Pemebeli Koperasi Ganda Ria;05/11/2012 17:15:43; di Nopend 41300;
972337842;Insert Data Faktur Penjualan dgn Pemebeli Koperasi Ganda Ria;05/11/2012 17:16:07; di Nopend 45200;
964195630;Insert Data Faktur Penjualan dgn Pemebeli Koperasi Ganda Ria;05/11/2012 17:16:24; di Nopend 45100;
964195630;Ubah Data Faktur Penjualan 040.000-12.00007700;05/11/2012 17:17:00; di Nopend 45100 dengan id (8995);
964195630;Ubah Data Faktur Penjualan 040.000-12.00007684;05/11/2012 17:17:29; di Nopend 45100 dengan id (8979);
964191969;Insert Data Faktur Penjualan dgn Pemebeli Koperasi Ganda Ria;05/11/2012 17:18:46; di Nopend 46300;
972337842;Insert Data Faktur Penjualan dgn Pemebeli Koperasi Ganda Ria;05/11/2012 17:19:22; di Nopend 45200;
964191969;Insert Data Faktur Penjualan dgn Pemebeli Koperasi Ganda Ria;05/11/2012 17:20:24; di Nopend 46300;
972337842;Ubah Data Faktur Penjualan 040.000-12.00007702;05/11/2012 17:20:33; di Nopend 45200 dengan id (8997);
968304140;Ubah Data Faktur Penjualan 010.000-12.00007674;05/11/2012 20:34:04; di Nopend 45400 dengan id (8969);
968304140;Ubah Data Faktur Penjualan 040.000-12.00007600;05/11/2012 20:42:52; di Nopend 45400 dengan id (8895);
968304140;Ubah Data Faktur Penjualan 030.000-12.00007576;05/11/2012 20:43:49; di Nopend 45400 dengan id (8871);
968304140;Ubah Data Faktur Penjualan 010.000-12.00007652;05/11/2012 20:45:34; di Nopend 45400 dengan id (8947);
968304140;Ubah Data Faktur Penjualan 040.000-12.00007600;05/11/2012 20:46:46; di Nopend 45400 dengan id (8895);
968304140;Insert Data Faktur Penjualan dgn Pemebeli Koperasi Ganda Ria;05/11/2012 20:59:48; di Nopend 45400;
968304140;Ubah Data Faktur Penjualan 040.000-12.00007704;05/11/2012 21:03:46; di Nopend 45400 dengan id (8999);
968304140;Insert Data Faktur Penjualan dgn Pemebeli Koperasi Ganda Ria;05/11/2012 21:10:22; di Nopend 45400;
973364270;Insert Data Faktur Penjualan dgn Pemebeli Koperasi Ganda Ria;05/11/2012 21:20:13; di Nopend 43200;
973364270;Insert Data Faktur Penjualan dgn Pemebeli Koperasi Ganda Ria;05/11/2012 21:23:54; di Nopend 43200;
964195630;Ubah Data Faktur Penjualan 040.000-12.00007684;05/11/2012 21:26:03; di Nopend 45100 dengan id (8979);
973364270;Ubah Data Faktur Penjualan 040.000-12.00007653;05/11/2012 21:28:35; di Nopend 43200 dengan id (8948);
973364270;Insert Data Faktur Penjualan dgn Pemebeli Departemen Pendidikan Nasional;05/11/2012 21:34:51; di Nopend 43200;
968304140;Insert Data Faktur Penjualan dgn Pemebeli PT. BANK BRI ( PERSERO );05/11/2012 21:45:32; di Nopend 45400;
964195630;Ubah Data Faktur Penjualan 010.000-12.00007581;05/11/2012 21:47:11; di Nopend 45100 dengan id (8876);
964191969;Ubah Data Faktur Penjualan 040.000-12.00007701;05/11/2012 21:54:15; di Nopend 46300 dengan id (8996);
